register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
97112081236,Espai de Gent Gran Sagrada Família,,,1997-04-22T00:00:00+02:00,2021-11-03T12:10:46.304834+01:00,,,191204,C Mallorca,425,,06,la Sagrada Família,02,Eixample,08013,BARCELONA,True,,197558,20001,Telèfons,Tel.,932562831,True,Espai Gent Gran,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,431177.687497668,4584149.244862898,41.4059428522944,2.176606897474682
99400271852,Ludoteca La Verneda,,,2011-06-01T13:17:15+02:00,2022-03-03T11:59:43.453150+01:00,,,318906,C Santander,6,,73,la Verneda i la Pau,10,Sant Martí,08020,BARCELONA,True,,223887,20001,Telèfons,Tel.,93 305 73 84,True,,55733073,Bancs del Temps,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Bancs del Temps,651,0065103002002005,432883.13955992076,4586006.520098775,41.42281497598284,2.196803001505498
92168130308,Grup de Joves,92168151054,Casal Lambda,1992-06-16T00:00:00+02:00,2021-03-03T22:14:39.367166+01:00,,,087009,C Comte Borrell,22,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,171572,20001,Telèfons,Tel.,933195550,True,,55733071,Casals i espais per a joves,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals i espais per a joves,651,0065103002002003,430093.0787109501,4580890.510434982,41.3764989389913,2.1640080247440268
99400079844,Casal de Gent Gran Trinitat Nova,,,2004-04-19T13:58:00+02:00,2021-03-03T22:16:04.044132+01:00,,,132205,Fosca,4,,53,la Trinitat Nova,08,Nou Barris,08033,BARCELONA,True,,211072,20001,Telèfons,Tel.,933535022,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,431907.0134673574,4588823.899456482,41.44810796594393,2.184805240413942
99400079150,Casal Cívic Barcelona - Verdum Artesania,,,2004-04-06T17:12:37+02:00,2021-03-03T22:16:04.270751+01:00,,,026605,C Artesania,96,,51,Verdun,08,Nou Barris,08042,BARCELONA,True,,209666,20001,Telèfons,Tel.,933592431,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,430877.45358200674,4588203.034294285,41.44242808471069,2.17255184212102
99400618157,Casal de Barri La Barraca del Carmel,,,2019-01-11T14:10:33+01:00,2022-03-03T10:00:20.822798+01:00,,,185700,Carrer del Llobregós,107,,37,el Carmel,07,Horta-Guinardó,08032,Barcelona,True,,411561,20001,Telèfons,Tel.,93 358 61 07,False,,55733069,Casals de barri,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals de barri,651,0065103002002001,429584.8945285626,4586262.448934149,41.424837719718624,2.157306634214751
96276124212,Ludoteca Maria Gràcia Pont,,,1996-10-02T00:00:00+02:00,2022-04-22T13:04:06.686424+02:00,,,346800,Rbla Poblenou,77,,68,el Poblenou,10,Sant Martí,08005,BARCELONA,True,,194414,20001,Telèfons,Tel.,933009866,True,,55733073,Bancs del Temps,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Bancs del Temps,651,0065103002002005,433125.4046683466,4583688.263749382,41.40195531188363,2.1999581880082264
96276124212,Ludoteca Maria Gràcia Pont,,,1996-10-02T00:00:00+02:00,2022-04-22T13:04:06.686424+02:00,,,346800,Rbla Poblenou,77,,68,el Poblenou,10,Sant Martí,08005,BARCELONA,True,,194414,20001,Telèfons,Tel.,933009866,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,433125.4046683466,4583688.263749382,41.40195531188363,2.1999581880082264
95020142037,Centre Cívic  Teixonera,,,1995-01-20T00:00:00+01:00,2022-03-31T13:13:10.590627+02:00,,,022400,Carrer d'Arenys,75,,38,la Teixonera,07,Horta-Guinardó,08035,Barcelona,True,,180887,20001,Telèfons,Tel.,932563388,True,,55733072,Centres cívics,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,651,0065103002002004,428518.21093291335,4586031.698959307,41.42266525008825,2.1445697223611813
95020142037,Centre Cívic  Teixonera,,,1995-01-20T00:00:00+01:00,2022-03-31T13:13:10.590627+02:00,,,022400,Carrer d'Arenys,75,,38,la Teixonera,07,Horta-Guinardó,08035,Barcelona,True,,180887,20001,Telèfons,Tel.,932563388,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,428518.21093291335,4586031.698959307,41.42266525008825,2.1445697223611813
99400172754,Espai d'Adolescents 12@16,,,2006-11-28T17:48:41+01:00,2021-07-27T12:45:43.789720+02:00,,,086301,Carrer de la Concòrdia,35,,11,el Poble-sec,03,Sants-Montjuïc,08004,Barcelona,True,,217452,20001,Telèfons,Tel.,606 865 499,True,,55733071,Casals i espais per a joves,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals i espais per a joves,651,0065103002002003,429728.0953475801,4580471.501449754,41.372693269377294,2.159692340910061
99400205935,Casal Infantil  Vil·la Urània,99400179932,Centre Cívic  Vil·la Urània,2008-05-08T00:00:00+02:00,2021-07-06T17:18:08.244453+02:00,,,369306,C Saragossa,29,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,220129,20001,Telèfons,Tel.,937061295,True,,55733070,Casals infantils,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals infantils,651,0065103002002002,428458.8729907101,4583765.160044458,41.402246194383544,2.1441276968771597
1193101717,Ludoteca La Tardor,,,2001-07-12T00:00:00+02:00,2022-03-03T09:46:36.381214+01:00,,,282252,Rier Blanca,1,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,131911,20001,Telèfons,Tel.,934480499,True,,55733073,Bancs del Temps,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Bancs del Temps,651,0065103002002005,426563.2739951393,4581070.895925771,41.37780921625306,2.1217791346210215
99400582257,Eix Jove. Projecte de Dinamització Juvenil de l'Eixample,,,2018-04-05T13:01:42+02:00,2021-11-03T14:25:44.285178+01:00,,,028305,Carrer d'Ausiàs Marc,60,60,05,el Fort Pienc,02,Eixample,08010,Barcelona,True,,231313,20001,Telèfons,Tel.,607 537 621,True,,55733071,Casals i espais per a joves,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals i espais per a joves,651,0065103002002003,431331.07207601,4582761.690916531,41.39345870925866,2.17859919655543
92168151898,Centre Cívic Casa del Rellotge,,,1991-04-29T00:00:00+02:00,2022-04-08T09:13:51.943503+02:00,,,369408,Passeig de la Zona Franca,116,,13,la Marina de Port,03,Sants-Montjuïc,08038,Barcelona,True,,171497,20001,Telèfons,Tel.,934322489,True,,55733072,Centres cívics,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,651,0065103002002004,428182.2387365683,4578807.991369453,41.35757415322748,2.141406028389017
92168151898,Centre Cívic Casa del Rellotge,,,1991-04-29T00:00:00+02:00,2022-04-08T09:13:51.943503+02:00,,,369408,Passeig de la Zona Franca,116,,13,la Marina de Port,03,Sants-Montjuïc,08038,Barcelona,True,,171497,20001,Telèfons,Tel.,934322489,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,428182.2387365683,4578807.991369453,41.35757415322748,2.141406028389017
1206105105,Centre Cívic Sagrada Família,,,2001-07-25T00:00:00+02:00,2022-04-04T14:12:05.116469+02:00,,,268003,Carrer de Provença,480,,06,la Sagrada Família,02,Eixample,08025,Barcelona,True,,131685,20001,Telèfons,Tel.,934508917,True,,55733072,Centres cívics,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,651,0065103002002004,431191.1523788591,4584090.577437759,41.40541560676076,2.1767746457391186
1206105105,Centre Cívic Sagrada Família,,,2001-07-25T00:00:00+02:00,2022-04-04T14:12:05.116469+02:00,,,268003,Carrer de Provença,480,,06,la Sagrada Família,02,Eixample,08025,Barcelona,True,,131685,20001,Telèfons,Tel.,934508917,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,431191.1523788591,4584090.577437759,41.40541560676076,2.1767746457391186
92086026574,Casal de Gent Gran Bascònia,,,1988-04-12T00:00:00+02:00,2021-11-03T12:00:25.168871+01:00,,,354604,C Bascònia,42,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,168267,20001,Telèfons,Tel.,933459495,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,432082.4700340257,4587491.479469377,41.43612220833439,2.1870553596811515
92086026574,Casal de Gent Gran Bascònia,,,1988-04-12T00:00:00+02:00,2021-11-03T12:00:25.168871+01:00,,,354604,C Bascònia,42,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,168267,20001,Telèfons,Tel.,933459495,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,432082.4700340257,4587491.479469377,41.43612220833439,2.1870553596811515
92086011118,EspaiCaixa Bonanova,,,1985-02-21T00:00:00+01:00,2021-03-03T22:15:22.381081+01:00,,,040402,C Berlinès,4,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,163673,20001,Telèfons,Tel.,932018806,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,428115.2592965874,4583917.140489376,41.40358437087614,2.1399993174413585
92086011151,EspaiCaixa Virrei Amat,,,1985-02-21T00:00:00+01:00,2021-03-03T22:15:31.050653+01:00,,,121402,C Felip II,303,,44,Vilapicina i la Torre Llobeta,08,Nou Barris,08016,BARCELONA,True,,163680,20001,Telèfons,Tel.,933510003,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,431103.77570287744,4586654.924422196,41.42850429970242,2.175437306710478
92086011153,Casal de Gent Gran Bon Pastor,,,1985-02-21T00:00:00+01:00,2021-11-03T12:00:35.193921+01:00,,,008400,C Alfarràs,30,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,163349,20001,Telèfons,Tel.,933115776,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,433582.9064343914,4587687.3978586,41.43801228301035,2.204991748427383
92086011153,Casal de Gent Gran Bon Pastor,,,1985-02-21T00:00:00+01:00,2021-11-03T12:00:35.193921+01:00,,,008400,C Alfarràs,30,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,163349,20001,Telèfons,Tel.,933115776,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,433582.9064343914,4587687.3978586,41.43801228301035,2.204991748427383
92086011117,Casal de Gent Gran de Sant Ildefons,,,1985-02-21T00:00:00+01:00,2021-11-03T12:02:58.799832+01:00,,,196900,C Marià Cubí,111,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,163337,20001,Telèfons,Tel.,935668316,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,428731.8644646129,4583169.588911196,41.39690636103055,2.147463352453342
92086011126,Espai Social Barcelona Gràcia - Fundació Catalunya La Pedrera,,,1985-02-21T00:00:00+01:00,2021-03-03T22:15:31.024145+01:00,,,148103,C Goya,1,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,163675,20001,Telèfons,Tel.,932175392,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,429494.41100235307,4583419.944628985,41.3992284444009,2.1565551185713527
92086011141,EspaiCaixa Sanllehí,,,1985-02-21T00:00:00+01:00,2021-03-03T22:15:31.035697+01:00,,,351107,C Vallseca,2,,34,Can Baró,07,Horta-Guinardó,08024,BARCELONA,True,,163295,20001,Telèfons,Tel.,932102904,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,429916.441556384,4585078.384544389,41.414202301312045,2.1614112209010523
92086011152,Casal de Gent Gran Baró de Viver,,,1985-02-21T00:00:00+01:00,2021-11-03T12:00:16.452231+01:00,,,273003,C Quito,8,,58,Baró de Viver,09,Sant Andreu,08030,BARCELONA,True,,163681,20001,Telèfons,Tel.,932565096,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,433200.10596540855,4588613.399764037,41.44632071908157,2.20030768852695
92086029387,Ludoteca Municipal El Xalet del Clot,,,1989-02-07T00:00:00+01:00,2022-03-03T09:52:53.958780+01:00,,,701686,Ptge Carmen de Burgos,3,,65,el Clot,10,Sant Martí,08018,BARCELONA,True,,167683,20001,Telèfons,Tel.,933078684,True,,55733073,Bancs del Temps,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Bancs del Temps,651,0065103002002005,432512.21140076406,4584811.652672728,41.41202210553478,2.192497787309968
92086036384,Ludoteca La Casa dels Colors,,,1991-06-25T00:00:00+02:00,2021-03-03T22:16:23.223129+01:00,,,012600,C Alts Forns,84,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,171138,20001,Telèfons,Tel.,932233456,True,,55733073,Bancs del Temps,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Bancs del Temps,651,0065103002002005,428295.25358059094,4579072.1698131235,41.3599635917374,2.1427257715980694
99400144280,Associació de Gent Gran Pau Casals - Casal Cardener,,,2005-10-03T16:21:41+02:00,2021-11-03T11:59:49.237492+01:00,,,066100,Carrer del Cardener,45,,30,la Salut,06,Gràcia,08024,Barcelona,True,,214482,20001,Telèfons,Tel.,932100803,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,429546.25024571863,4584628.284855829,41.41011605830844,2.1570345462222167
99400144280,Associació de Gent Gran Pau Casals - Casal Cardener,,,2005-10-03T16:21:41+02:00,2021-11-03T11:59:49.237492+01:00,,,066100,Carrer del Cardener,45,,30,la Salut,06,Gràcia,08024,Barcelona,True,,214482,20001,Telèfons,Tel.,932100803,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,429546.25024571863,4584628.284855829,41.41011605830844,2.1570345462222167
92086025446,Casal de Barri de Prosperitat,,,1988-02-08T00:00:00+01:00,2021-07-06T22:47:59.070611+02:00,,,016350,Pl Àngel Pestaña,1,,52,la Prosperitat,08,Nou Barris,08016,BARCELONA,True,,166059,20001,Telèfons,Tel.,933 538 644,True,,55733069,Casals de barri,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals de barri,651,0065103002002001,431492.78962916165,4588117.760249956,41.44171279566282,2.179926813319305
92086025446,Casal de Barri de Prosperitat,,,1988-02-08T00:00:00+01:00,2021-07-06T22:47:59.070611+02:00,,,016350,Pl Àngel Pestaña,1,,52,la Prosperitat,08,Nou Barris,08016,BARCELONA,True,,166059,20001,Telèfons,Tel.,933 538 644,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,431492.78962916165,4588117.760249956,41.44171279566282,2.179926813319305
92086026114,Casal de Gent Gran Guineueta,,,1988-03-15T00:00:00+01:00,2022-03-11T14:23:48.074204+01:00,,,153001,C Guineueta,19,,48,la Guineueta,08,Nou Barris,08042,BARCELONA,True,,165923,20001,Telèfons,Tel.,934271429,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,430373.88651455427,4587976.7083954895,41.44034614709153,2.1665504640758444
99400079543,Casal de l'Avi Barça,92086001967,Futbol Club Barcelona,2004-04-15T12:41:54+02:00,2021-03-03T22:16:05.065694+01:00,,,100708,Aristides Maillol,12,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,210925,20003,Telèfons,Centraleta,902189900,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,426439.8201641378,4581214.410498125,41.379090515776426,2.1202855135589282
93020140123,Casal Infantil El Coll,92127125234,Centre Cívic El Coll - La Bruguera,1993-01-20T00:00:00+01:00,2022-03-11T14:19:49.247968+01:00,,,007804,C Aldea,15,,29,el Coll,06,Gràcia,08023,BARCELONA,True,,172654,20001,Telèfons,Tel.,932562886,True,,55733070,Casals infantils,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals infantils,651,0065103002002002,428960.4827350506,4585576.701487252,41.41860650477411,2.149915320833742
99400084779,Casal Infantil Bon Pastor,,,2004-05-03T13:46:30+02:00,2021-07-06T17:15:59.688446+02:00,,,214900,Pg Mollerussa,1,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,210627,20001,Telèfons,Tel.,933460079,True,,55733070,Casals infantils,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals infantils,651,0065103002002002,433388.76130698604,4587744.936259946,41.438514430991816,2.20266171674993
92086011158,Casal Cívic Barcelona - Sant Andreu,,,1985-02-21T00:00:00+01:00,2021-03-03T22:15:31.056531+01:00,,,296202,C Gran de Sant Andreu,22,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,163834,20001,Telèfons,Tel.,933111411,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,432380.8233121503,4586627.511946929,41.42836592457911,2.1907228362855546
99400332758,Espai de Gent Gran La Violeta,99400175591,Centre de Cultura Popular La Violeta de Gràcia,2013-12-19T00:00:00+01:00,2021-11-03T12:09:33.654502+01:00,,,203100,C Maspons,6,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,225504,20001,Telèfons,Tel.,937060881,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,429467.8942180039,4583620.338668872,41.401030994270805,2.1562145898860363
99400332758,Espai de Gent Gran La Violeta,99400175591,Centre de Cultura Popular La Violeta de Gràcia,2013-12-19T00:00:00+01:00,2021-11-03T12:09:33.654502+01:00,,,203100,C Maspons,6,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,225504,20001,Telèfons,Tel.,937060881,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,429467.8942180039,4583620.338668872,41.401030994270805,2.1562145898860363
92086011166,Parròquia Sant Josep de Calassanç,,,1985-02-21T00:00:00+01:00,2019-08-21T11:35:54+02:00,,,310008,C Sant Quintí,19,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08026,BARCELONA,True,,163328,20001,Telèfons,Tel.,934553105,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,431412.2320731581,4584866.026921344,41.412418718242684,2.1793314797640058
92086011167,Casal de Joves,92086011166,Parròquia Sant Josep de Calassanç,1987-12-28T00:00:00+01:00,2021-03-03T22:15:31.059857+01:00,,,310008,C Sant Quintí,19,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08026,BARCELONA,True,,163687,20001,Telèfons,Tel.,934553104,True,,55733071,Casals i espais per a joves,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals i espais per a joves,651,0065103002002003,431411.9950754103,4584866.269918923,41.41242088661531,2.1793286167635615
99400143974,Casal de Barri Torre Baró,,,2005-09-30T11:48:04+02:00,2021-11-19T09:44:47.163241+01:00,,,111908,Avinguda d'Escolapi Càncer,5,,54,Torre Baró,08,Nou Barris,08033,Barcelona,True,,215100,20001,Telèfons,Tel.,933530358,True,,55733069,Casals de barri,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals de barri,651,0065103002002001,431630.86688088503,4590130.79167699,41.459855155436244,2.1813516060924187
99400143974,Casal de Barri Torre Baró,,,2005-09-30T11:48:04+02:00,2021-11-19T09:44:47.163241+01:00,,,111908,Avinguda d'Escolapi Càncer,5,,54,Torre Baró,08,Nou Barris,08033,Barcelona,True,,215100,20001,Telèfons,Tel.,933530358,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,431630.86688088503,4590130.79167699,41.459855155436244,2.1813516060924187
99400143979,Casal de Barri La Cosa Nostra,,,2005-09-30T11:51:35+02:00,2021-03-03T22:16:07.012663+01:00,,,367005,C Biure,1,,47,Can Peguera,08,Nou Barris,08031,BARCELONA,True,,215297,20001,Telèfons,Tel.,934201843,True,,55733069,Casals de barri,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals de barri,651,0065103002002001,430492.20751830377,4587241.156585184,41.43373157668339,2.168051272300547
